ID,Age,DOB,Name,OVR,POT,Prone,STU P,CON P,HRR P,FBP,CHP,CBP,SLP,SIP,SPP,CTP,FOP,CCP,SCP,KCP,KNP,VELO,STM,Draft,OA Pick
16758,18,02/13/2003,Angelo Figueroa,1.0 Stars,2.0 Stars,Normal,50,45,45,45,55,-,-,50,-,50,-,-,-,-,-,89-91,40,0,0
15492,20,05/20/2001,Gabe Figueroa,1.5 Stars,2.0 Stars,Normal,50,45,50,55,60,-,-,-,45,-,-,-,-,-,-,89-91,50,0,0
12846,24,02/23/1997,Ricardo Figueroa,2.0 Stars,2.5 Stars,Normal,65,55,50,80,-,75,-,-,-,-,-,-,-,-,-,94-96,20,0,0
15295,20,12/19/2000,William Finney,1.0 Stars,1.5 Stars,Normal,45,25,40,40,-,45,-,45,-,-,-,-,-,-,-,87-89,50,0,0
15443,19,06/18/2001,Samuele Fisichella,0.5 Stars,1.5 Stars,Normal,45,40,40,45,55,-,35,-,-,-,-,-,-,-,-,88-90,55,0,0
14046,22,06/15/1998,Vern Flemming,1.5 Stars,1.5 Stars,Normal,45,40,35,50,45,-,-,-,45,-,-,-,-,-,-,91-93,35,0,0
17667,15,11/13/2005,Scott Fletcher,0.5 Stars,1.5 Stars,Fragile,45,45,25,50,45,-,50,35,-,-,-,-,-,-,-,87-89,50,0,0
12779,23,10/05/1997,Albert Flores,1.5 Stars,1.5 Stars,Normal,40,40,45,45,45,45,-,-,30,-,-,-,-,-,-,90-92,45,0,0
13763,22,12/26/1998,David Flores,1.5 Stars,1.5 Stars,Normal,45,35,45,50,50,-,-,-,-,-,-,-,-,50,-,92-94,35,0,0
14037,22,04/12/1999,Jesus Flores,1.5 Stars,2.0 Stars,Normal,65,30,55,80,-,-,70,-,-,-,-,-,-,-,-,93-95,30,0,0
11591,25,04/02/1996,PEDRO FLORES,1.5 Stars,1.5 Stars,Normal,50,30,35,70,-,-,65,-,-,-,-,-,-,-,-,94-96,30,0,0
16473,17,08/02/2003,Ricardo Flores,1.0 Stars,2.5 Stars,Durable,50,50,50,-,60,65,45,-,65,50,-,-,-,-,-,89-91,60,0,0
16323,18,02/08/2003,Tim Foley,1.5 Stars,3.5 Stars,Normal,80,45,65,80,-,-,80,-,-,-,-,-,-,-,-,95-97,35,0,0
17675,15,06/09/2005,Henry Ford,1.5 Stars,2.5 Stars,Fragile,50,55,50,65,-,55,-,-,-,-,-,-,-,-,-,91-93,40,0,0
14238,22,11/15/1998,Joey Foster,1.0 Stars,1.5 Stars,Normal,45,45,30,50,30,45,-,-,-,50,-,-,-,-,-,93-95,40,0,0
15116,19,06/28/2001,Josiah Foster,1.5 Stars,1.5 Stars,Normal,55,40,25,80,-,80,-,-,-,-,-,-,-,-,-,91-93,35,0,0
17699,17,05/27/2004,Tony Foster,1.0 Stars,2.0 Stars,Normal,40,50,55,40,45,-,-,40,-,35,-,-,-,-,-,87-89,55,0,0
12620,24,02/24/1997,Rex Fouracre,2.0 Stars,2.0 Stars,Durable,40,50,50,45,45,-,45,45,-,-,-,-,-,-,-,92-94,45,0,0
14754,21,02/19/2000,Harry Fowlow,1.0 Stars,1.5 Stars,Normal,40,35,45,45,45,-,35,-,-,-,-,-,-,-,-,89-91,70,0,0
15668,18,08/07/2002,Henry Fox,0.5 Stars,1.5 Stars,Normal,45,45,40,45,45,50,-,-,50,-,-,-,-,-,-,88-90,35,0,0
17361,17,01/08/2004,Wilmot Fox,1.0 Stars,2.0 Stars,Normal,40,45,55,45,50,30,45,-,-,-,-,-,-,-,-,87-89,50,0,0
13490,23,03/02/1998,Aquiles Francisco,1.5 Stars,1.5 Stars,Normal,50,45,20,55,45,45,50,-,50,-,-,-,-,-,-,94-96,50,0,0
14182,22,03/18/1999,Israel Franco,1.5 Stars,1.5 Stars,Normal,45,45,40,50,-,45,-,45,-,-,-,-,-,-,-,92-94,55,0,0
12003,24,06/09/1996,Miguel Franco,1.5 Stars,1.5 Stars,Normal,50,20,40,50,50,-,50,-,-,-,-,-,-,-,-,93-95,60,0,0
17535,34,03/28/1987,Tony Franco,4.0 Stars,4.0 Stars,Normal,75,50,70,80,-,-,-,-,-,-,-,80,-,-,-,97-99,30,0,0
15409,20,12/10/2000,Brad Franklin,1.5 Stars,2.5 Stars,Normal,70,50,45,-,-,80,-,-,-,80,-,-,-,-,-,96-98,25,0,0
17199,17,09/26/2003,Adam Fraser,1.0 Stars,2.0 Stars,Normal,40,45,45,45,50,-,50,-,-,-,-,-,-,-,-,89-91,55,0,0
15311,19,09/05/2001,Pete Fraser,0.5 Stars,1.5 Stars,Normal,50,35,30,60,60,-,-,40,-,-,-,-,-,-,-,91-93,50,0,0
14321,35,04/26/1986,Raul Fresquez,4.0 Stars,4.0 Stars,Normal,45,80,75,-,50,45,-,55,50,-,-,-,-,-,-,88-90,65,0,0
14706,22,05/20/1999,Gerry Frew,1.5 Stars,2.0 Stars,Normal,45,30,50,55,50,-,-,-,55,-,-,-,-,-,-,92-94,55,0,0
15553,23,06/15/1997,Keiran Frew,1.5 Stars,1.5 Stars,Normal,45,30,45,50,50,-,-,-,-,50,-,-,-,-,-,90-92,35,0,0
11899,25,07/24/1995,Benjamin Frith,2.5 Stars,2.5 Stars,Normal,50,55,55,45,60,-,-,-,-,60,-,-,-,-,-,92-94,45,0,0
14360,21,07/23/1999,Roberto Fujii,1.5 Stars,2.0 Stars,Fragile,55,45,45,80,55,-,-,-,-,-,-,-,-,-,-,96-98,25,0,0
14683,21,10/28/1999,Yonetoshi Fujii,1.5 Stars,2.0 Stars,Normal,55,35,45,60,50,50,75,-,-,-,-,-,50,-,-,93-95,35,0,0
14032,22,11/08/1998,Nori Fujimoto,1.5 Stars,2.0 Stars,Normal,45,55,45,-,55,-,40,-,-,55,-,-,65,-,-,94-96,45,0,0
15518,18,09/06/2002,Nobuya Fujimura,0.5 Stars,1.5 Stars,Normal,40,45,45,40,40,-,-,40,-,35,-,-,-,-,-,87-89,35,0,0
13126,23,01/18/1998,Kentaro Fujita,1.5 Stars,1.5 Stars,Normal,45,30,45,40,45,45,-,-,45,45,-,-,-,-,-,91-93,40,0,0
12010,25,09/20/1995,Pino Funicello,2.0 Stars,2.0 Stars,Fragile,50,25,45,50,50,-,40,50,-,-,-,-,-,-,-,91-93,50,0,0
15625,19,01/09/2002,Chris Fuselier,0.5 Stars,2.0 Stars,Normal,45,45,50,50,50,50,35,-,-,-,-,-,-,50,-,90-92,40,0,0
16301,17,09/13/2003,Ricky Galindo,1.5 Stars,2.5 Stars,Normal,60,55,50,75,-,-,70,-,-,-,-,-,-,-,-,90-92,25,0,0
14973,21,03/30/2000,Eddie Gallardo,1.0 Stars,1.5 Stars,Normal,35,40,40,40,30,-,40,-,30,35,-,-,-,-,-,90-92,40,0,0
16646,18,11/21/2002,Steve Gallizio,1.0 Stars,1.5 Stars,Normal,50,40,40,70,50,-,55,-,-,-,-,-,-,-,-,92-94,40,0,0
17659,15,07/09/2005,Rodolfo Galvez,1.0 Stars,2.5 Stars,Durable,55,55,50,55,60,-,-,-,-,-,-,-,-,-,-,88-90,40,0,0
16757,18,11/02/2002,Mufeed Gamal,0.5 Stars,2.0 Stars,Normal,60,30,45,75,60,-,-,70,-,35,-,-,-,-,-,89-91,50,0,0
13711,23,05/10/1998,Cruz Gamez,1.5 Stars,2.0 Stars,Fragile,40,45,50,40,45,-,-,40,45,-,-,-,-,-,-,90-92,60,0,0
14135,22,12/09/1998,Pavle Garasanin,1.0 Stars,1.5 Stars,Fragile,45,40,35,45,45,45,55,-,-,-,-,-,-,-,-,91-93,45,0,0
16322,17,12/07/2003,Alex Garcia,1.5 Stars,5.0 Stars,Durable,80,75,80,-,-,-,80,-,-,80,-,-,-,-,-,96-98,35,0,0
14142,21,08/24/1999,Alex Garcia,1.0 Stars,1.5 Stars,Durable,30,30,35,45,30,-,-,-,-,35,-,-,-,-,-,92-94,40,0,0
12763,24,01/17/1997,Armando Garcia,2.5 Stars,2.5 Stars,Fragile,50,55,50,70,50,-,-,50,-,-,-,-,-,-,-,96-98,40,0,0
16769,18,11/28/2002,Bob Garcia,1.0 Stars,2.0 Stars,Normal,55,40,45,50,60,-,-,40,-,-,-,-,-,-,-,87-89,60,0,0
15216,20,10/04/2000,Damian Garcia,0.5 Stars,1.5 Stars,Normal,40,25,35,-,45,45,-,-,45,45,-,-,-,-,-,87-89,40,0,0
14799,21,05/20/2000,Isaias Garcia,1.0 Stars,1.5 Stars,Normal,40,40,35,45,45,-,45,-,-,-,-,-,-,-,-,91-93,45,0,0
14669,21,03/27/2000,Jorge Garcia,0.5 Stars,1.0 Stars,Normal,45,20,20,-,45,55,-,-,-,-,-,-,-,-,45,93-95,70,0,0
10726,26,10/25/1994,Luis Garcia,3.0 Stars,3.0 Stars,Normal,50,50,50,70,-,45,-,50,45,-,-,-,-,-,-,97-99,55,0,0
17066,17,09/26/2003,Manny Garcia,1.0 Stars,2.5 Stars,Durable,55,50,50,45,65,-,-,-,-,-,-,-,-,75,-,86-88,60,0,0
15485,19,09/06/2001,Mario Garcia,1.5 Stars,2.0 Stars,Fragile,40,70,50,40,45,-,-,-,-,40,-,-,-,-,-,86-88,40,0,0
15954,19,05/16/2002,Ricky Garcia,1.0 Stars,1.5 Stars,Normal,45,30,45,40,45,-,-,45,-,-,-,-,-,-,-,89-91,40,0,0
12494,25,03/30/1996,Ruben Garcia,1.5 Stars,2.0 Stars,Normal,50,25,55,60,60,-,65,-,-,55,-,-,45,-,-,93-95,60,0,0
16484,19,02/09/2002,Tony Garcia,0.5 Stars,1.5 Stars,Normal,50,30,45,55,55,-,-,-,-,-,-,-,-,-,-,89-91,30,0,0
17044,17,11/30/2003,Pino Gardini,0.5 Stars,1.5 Stars,Normal,40,25,30,45,40,-,45,-,-,-,-,-,-,-,-,89-91,75,0,0
13561,23,02/07/1998,Brendan Gardner,2.0 Stars,2.0 Stars,Normal,45,50,50,50,40,45,45,45,45,-,-,-,-,-,-,91-93,60,0,0
15301,19,08/21/2001,Marco Garido,0.5 Stars,1.5 Stars,Normal,35,35,45,40,40,-,-,35,-,-,-,-,-,-,-,87-89,65,0,0
13357,22,11/13/1998,Cody Garver,1.5 Stars,1.5 Stars,Normal,55,35,35,65,-,75,-,-,-,-,-,-,-,-,-,92-94,30,0,0
14727,21,08/15/1999,Jesus Garza,1.5 Stars,1.5 Stars,Durable,40,40,40,-,40,50,-,-,-,40,-,-,-,-,-,89-91,35,0,0
17885,16,07/03/2004,Melvin Garza,1.0 Stars,2.0 Stars,Normal,35,40,50,40,45,-,-,-,45,-,-,-,-,-,-,87-89,50,0,0
14399,26,02/07/1995,Jesus Geers,1.5 Stars,1.5 Stars,Normal,30,35,40,35,-,-,35,-,-,-,-,-,-,-,-,90-92,45,0,0
14803,21,04/23/2000,Benno Geiberger,0.5 Stars,1.5 Stars,Normal,50,25,20,65,-,50,-,-,-,-,-,-,-,-,-,92-94,25,0,0
16547,17,08/13/2003,Douglas George,1.0 Stars,3.0 Stars,Normal,65,45,55,60,75,45,-,75,-,-,-,-,-,-,-,88-90,55,0,0
16551,17,01/10/2004,Hiroaki Georgeon,1.5 Stars,2.0 Stars,Normal,45,55,55,45,55,-,-,-,-,-,-,-,-,-,-,88-90,30,0,0
14181,23,03/02/1998,Carlos Gerlach,1.5 Stars,2.0 Stars,Normal,45,45,45,40,45,50,45,45,45,-,-,-,-,-,-,88-90,60,0,0
16008,19,02/02/2002,Giustiniano Gerratana,1.5 Stars,3.5 Stars,Normal,60,60,60,70,-,-,-,75,-,70,-,-,40,-,-,93-95,65,0,0
15714,18,02/08/2003,Frank Geurtsen,1.0 Stars,3.0 Stars,Normal,55,55,55,55,75,-,-,45,-,-,-,-,-,-,-,90-92,45,0,0
15172,20,06/03/2000,Silvio Ghezzi,1.5 Stars,2.0 Stars,Durable,55,35,45,55,60,75,-,-,65,-,45,-,-,-,-,92-94,50,0,0
16244,21,08/06/1999,Chris Gibson,1.5 Stars,1.5 Stars,Normal,50,30,45,75,-,-,55,-,-,-,-,-,-,-,-,92-94,30,0,0
16482,19,05/28/2002,Dwayne Gibson,0.5 Stars,2.0 Stars,Normal,45,45,50,50,50,-,50,-,-,-,-,-,-,-,-,88-90,45,0,0
17374,16,08/22/2004,Kane Gibson,1.0 Stars,2.5 Stars,Normal,45,50,65,45,45,-,-,-,-,50,-,-,-,-,-,88-90,65,0,0
16548,17,01/07/2004,Larry Gilberds,1.5 Stars,3.0 Stars,Normal,60,50,55,80,60,80,-,-,-,70,-,40,-,-,-,95-97,80,0,0
8905,32,01/09/1989,Martin Gilbert,2.0 Stars,2.0 Stars,Iron Man,50,50,35,50,55,60,50,-,-,-,-,-,-,25,-,91-93,40,0,0
17403,17,10/11/2003,Samuel Gilleland,0.5 Stars,1.5 Stars,Normal,35,30,45,35,40,30,35,-,35,-,-,-,-,35,-,87-89,50,0,0
11828,25,09/06/1995,Dan Gilles,2.0 Stars,2.0 Stars,Fragile,50,40,35,55,45,-,-,50,-,-,-,-,-,-,-,94-96,50,0,0
16194,19,03/06/2002,Nicoli Giocondi,1.5 Stars,2.5 Stars,Normal,45,45,70,45,50,-,45,-,-,-,-,-,-,35,-,87-89,50,0,0
15989,19,09/23/2001,Danny Girard,1.0 Stars,1.5 Stars,Normal,40,40,30,40,35,45,45,-,45,-,-,-,-,40,-,88-90,50,0,0
17687,17,02/24/2004,Vinny Giron,0.5 Stars,1.5 Stars,Normal,40,25,35,40,45,-,-,45,-,-,-,-,-,-,-,86-88,50,0,0
15848,18,03/13/2003,Craig Glidden,1.0 Stars,2.5 Stars,Normal,50,50,50,60,50,65,60,-,-,-,-,-,-,-,-,91-93,65,0,0
12211,25,02/24/1996,Scott Goble,1.5 Stars,2.0 Stars,Durable,50,45,45,65,55,-,65,-,-,60,-,-,-,-,-,94-96,65,0,0
17791,16,01/30/2005,Jean Goeman,0.5 Stars,2.0 Stars,Normal,40,45,50,50,45,-,25,-,-,-,-,-,-,-,-,89-91,40,0,0
16353,18,11/05/2002,Marko Gojkovic,0.5 Stars,2.0 Stars,Normal,50,35,50,60,-,55,-,55,50,-,-,-,-,-,-,90-92,55,0,0
17339,16,07/27/2004,Danny Gomez,0.5 Stars,2.0 Stars,Normal,45,45,45,50,50,-,-,-,55,-,-,25,-,-,-,90-92,40,0,0
16586,18,03/06/2003,David Gomez,0.5 Stars,1.5 Stars,Normal,35,35,45,35,40,-,40,35,-,-,-,-,-,-,-,87-89,40,0,0
17075,21,09/06/1999,Jesus Gomez,1.5 Stars,2.0 Stars,Normal,45,40,45,50,45,-,-,50,-,50,-,-,-,-,-,89-91,60,0,0
17234,17,01/09/2004,Luis Gomez,0.5 Stars,1.5 Stars,Normal,40,35,40,40,50,45,45,-,50,-,-,-,-,-,-,86-88,40,0,0
17504,16,08/31/2004,Miguel Gomez,0.5 Stars,1.5 Stars,Normal,40,30,40,45,35,40,-,40,-,-,-,-,-,-,-,89-91,65,0,0
16003,18,07/12/2002,Carlos Gonzales,1.0 Stars,1.5 Stars,Normal,45,35,45,45,45,50,50,45,-,-,-,-,-,-,-,89-91,45,0,0
12686,23,08/23/1997,Raul Gonzales,1.5 Stars,1.5 Stars,Normal,50,20,40,55,50,-,-,35,-,-,-,-,-,-,-,91-93,40,0,0
12081,25,12/08/1995,Angel Gonzalez,2.0 Stars,2.0 Stars,Normal,50,40,50,60,45,-,-,-,50,-,-,-,-,-,-,95-97,45,0,0
16667,18,02/13/2003,Jonathan Gonzalez,0.5 Stars,1.5 Stars,Normal,40,25,30,45,45,-,-,-,30,-,-,-,-,-,-,88-90,60,0,0
17186,17,01/30/2004,Juan Gonzalez,0.5 Stars,1.5 Stars,Normal,40,30,40,40,40,35,-,40,-,-,-,-,-,-,-,87-89,50,0,0
16588,18,11/05/2002,Juan Gonzalez,0.5 Stars,1.5 Stars,Normal,45,25,45,50,45,-,50,-,-,-,-,-,-,-,-,90-92,70,0,0
17508,16,08/23/2004,Leo Gonzalez,1.0 Stars,2.5 Stars,Normal,50,50,55,70,55,55,-,-,55,-,-,-,-,-,-,91-93,65,0,0
13587,23,05/06/1998,Willie Gonzalez,2.0 Stars,2.5 Stars,Normal,50,65,60,65,45,-,-,-,-,-,-,-,-,45,-,93-95,50,0,0
13439,23,02/20/1998,Willie Gonzalez,1.5 Stars,1.5 Stars,Normal,35,25,40,40,35,-,-,-,45,-,-,-,-,-,-,91-93,30,0,0
9793,30,08/06/1990,JORDAN GORDIAN,2.0 Stars,2.0 Stars,Iron Man,50,50,45,55,-,45,-,50,-,55,-,-,-,-,-,93-95,50,0,0
14379,21,01/07/2000,Canice Gordon,2.0 Stars,3.0 Stars,Normal,55,75,55,60,60,70,-,-,70,-,-,-,-,-,-,92-94,60,0,0
16231,18,09/06/2002,Tadasuke Gorgulha,1.0 Stars,2.0 Stars,Durable,45,45,50,45,55,-,65,-,-,-,-,-,-,-,-,90-92,50,0,0
13525,23,11/08/1997,Dobrica Gorkic,1.5 Stars,2.0 Stars,Fragile,40,50,50,50,45,-,40,-,-,-,-,-,-,-,-,94-96,55,0,0
17869,16,07/05/2004,Franklin Gorter,0.5 Stars,2.0 Stars,Normal,40,45,65,45,45,-,35,-,-,-,-,-,-,-,-,87-89,50,0,0
15785,22,10/20/1998,Lyndon Gosden,1.5 Stars,1.5 Stars,Normal,45,40,40,50,-,-,30,35,-,50,-,-,-,-,-,90-92,40,0,0
14965,21,06/18/1999,Lloyd Gould,1.0 Stars,2.0 Stars,Normal,45,40,45,45,-,50,-,50,-,-,-,-,-,-,-,88-90,55,0,0
12185,25,08/31/1995,Ivan Govedarica,2.5 Stars,2.5 Stars,Fragile,50,40,50,50,50,70,-,-,-,60,-,-,-,-,-,92-94,55,0,0
15905,19,11/01/2001,Rudko Govedarica,1.5 Stars,2.5 Stars,Normal,45,50,75,45,50,-,45,45,-,-,-,-,-,-,-,88-90,50,0,0
17357,17,01/20/2004,Vladimir Govedarica,0.5 Stars,2.0 Stars,Normal,45,40,45,50,50,-,-,55,-,-,-,-,-,-,-,89-91,60,0,0
16263,17,08/20/2003,Cameron Graham,1.0 Stars,3.0 Stars,Normal,80,40,50,80,80,-,80,-,-,-,-,-,-,-,-,93-95,45,0,0
14481,20,10/29/2000,Jared Grappone,1.0 Stars,1.5 Stars,Normal,50,40,45,50,45,55,50,45,35,-,-,-,-,-,-,89-91,40,0,0
17609,15,02/08/2006,Norm Graser,1.0 Stars,2.5 Stars,Normal,45,50,70,50,65,50,-,-,45,-,-,-,-,-,-,89-91,60,0,0
17604,16,03/24/2005,Scott Gray,1.0 Stars,4.0 Stars,Normal,80,40,50,80,80,-,80,-,-,-,-,-,-,-,-,94-96,65,0,0
13544,23,10/21/1997,Alexander Green,1.0 Stars,1.5 Stars,Fragile,45,30,30,50,45,50,-,-,55,-,-,-,-,50,-,92-94,45,0,0
12068,25,04/09/1996,Lou Greenan,1.5 Stars,1.5 Stars,Normal,45,25,45,55,45,-,-,50,-,-,-,-,-,-,-,94-96,60,0,0
14986,20,10/10/2000,Elton Griffiths,1.5 Stars,2.0 Stars,Normal,45,45,50,-,50,60,50,-,-,50,-,-,-,-,-,92-94,50,0,0
17523,17,04/23/2004,Jack Groenenboom,0.5 Stars,2.0 Stars,Normal,45,45,40,50,45,-,-,-,50,-,-,-,-,-,-,89-91,50,0,0
15461,20,05/13/2001,Victor Groeneveld,1.5 Stars,3.0 Stars,Normal,80,30,75,80,-,-,-,80,-,80,-,-,-,-,-,94-96,35,0,0
14022,22,04/20/1999,Borenko Grol,1.5 Stars,2.0 Stars,Fragile,45,45,45,50,50,-,-,45,-,-,-,-,-,-,-,91-93,55,0,0
14165,22,05/20/1999,Yi-mou Guan,1.0 Stars,1.0 Stars,Normal,25,25,35,30,30,30,-,30,-,-,-,-,-,-,-,86-88,35,0,0
14871,21,02/02/2000,Hayden Guerin,1.5 Stars,1.5 Stars,Normal,35,50,45,35,-,-,35,-,-,-,-,-,-,-,-,89-91,30,0,0
16545,17,10/04/2003,Daniel Guerra,0.5 Stars,1.5 Stars,Normal,45,45,40,50,50,-,-,40,-,-,-,-,-,-,-,88-90,45,0,0
14885,21,02/24/2000,Dean Guest,1.5 Stars,2.0 Stars,Normal,60,40,40,80,50,-,-,60,-,-,-,-,-,-,-,95-97,30,0,0
17226,17,10/21/2003,Julien Guichard,0.5 Stars,2.0 Stars,Normal,45,40,50,50,50,-,-,-,-,50,-,-,-,-,-,89-91,45,0,0
15146,20,06/25/2000,Patrick Guillot,0.5 Stars,1.5 Stars,Durable,50,25,20,50,45,-,50,50,-,-,-,-,-,-,-,90-92,45,0,0
15155,20,06/10/2000,Solange Guioni,1.0 Stars,1.5 Stars,Durable,50,50,30,55,45,-,45,-,-,45,-,-,-,-,-,89-91,35,0,0
11205,25,06/23/1995,Burton Guster,2.5 Stars,2.5 Stars,Normal,55,50,55,50,60,-,-,-,-,80,-,-,-,-,-,97-99,55,0,0
17594,16,03/03/2005,Pedro Gutierrez,1.0 Stars,2.0 Stars,Fragile,35,55,50,-,-,-,40,-,-,40,-,-,-,-,-,87-89,25,0,0
12882,24,02/01/1997,Ricardo Gutierrez,1.5 Stars,2.0 Stars,Durable,50,50,45,55,-,-,65,55,-,-,-,-,-,-,-,93-95,40,0,0
16208,19,12/27/2001,Ricardo Guzman,1.5 Stars,2.0 Stars,Normal,55,35,45,45,65,-,65,-,-,-,-,-,-,-,-,89-91,50,0,0
17785,16,07/18/2004,Sandy Guzman,0.5 Stars,2.0 Stars,Normal,45,45,50,50,-,65,-,50,-,-,-,-,-,-,-,88-90,60,0,0
16467,18,05/02/2003,Rajko Gvero,1.5 Stars,3.0 Stars,Normal,75,40,60,75,80,-,80,-,-,-,-,-,-,-,-,89-91,45,0,0
15401,19,10/28/2001,Tonny Hage,1.5 Stars,3.0 Stars,Normal,50,55,55,55,60,-,60,-,-,-,-,-,-,-,-,89-91,55,0,0
14575,20,06/02/2000,Brayden Hagerty,1.5 Stars,2.0 Stars,Fragile,45,45,50,55,40,-,-,45,-,-,-,-,-,-,-,89-91,55,0,0
15549,20,08/22/2000,Malachi Hairston,1.5 Stars,2.5 Stars,Durable,40,45,60,40,50,-,-,40,-,45,-,-,25,-,-,87-89,50,0,0
15427,19,10/13/2001,Jonathan Hale,1.5 Stars,2.0 Stars,Normal,45,40,50,50,45,50,40,-,-,-,-,-,-,-,-,90-92,50,0,0
12871,24,04/07/1997,Oscar Halley,1.5 Stars,1.5 Stars,Normal,45,45,35,45,50,50,-,50,-,-,-,-,50,-,-,91-93,55,0,0
15480,20,04/01/2001,Yasuzo Hamada,0.5 Stars,1.5 Stars,Normal,35,25,25,35,35,-,-,35,-,-,-,-,-,-,-,87-89,30,0,0
17233,17,08/19/2003,Hakem Hamal,1.0 Stars,2.0 Stars,Normal,45,50,50,-,55,45,-,-,45,50,-,-,-,-,-,88-90,50,0,0
16182,18,10/24/2002,Yoji Hamasaki,0.5 Stars,2.0 Stars,Normal,50,30,45,55,60,-,-,-,40,-,-,-,-,-,-,89-91,65,0,0
17643,15,07/11/2005,Pat Hamilton,1.0 Stars,3.0 Stars,Normal,45,50,80,40,75,60,-,-,55,-,-,-,-,-,-,89-91,55,0,0
16466,18,05/24/2003,Takehide Haraguchi,1.0 Stars,2.0 Stars,Normal,50,55,45,-,55,55,50,-,-,55,-,-,-,-,-,88-90,40,0,0
17161,16,09/13/2004,Dave Hardwick,1.0 Stars,3.0 Stars,Durable,50,65,65,50,65,-,-,-,-,60,-,-,-,-,-,88-90,65,0,0
17207,17,10/08/2003,Joe Hardwick,1.0 Stars,2.0 Stars,Normal,45,45,50,50,55,-,40,-,-,-,-,-,-,-,-,89-91,40,0,0
14704,21,08/01/1999,Douglas Hare,1.5 Stars,2.0 Stars,Normal,55,55,40,55,40,65,65,50,-,-,-,-,65,-,-,93-95,50,0,0
13372,22,09/28/1998,Jerry Harkness,1.0 Stars,2.0 Stars,Normal,50,30,45,-,55,-,-,-,-,75,-,-,-,-,-,93-95,25,0,0
16188,19,03/06/2002,Clyde Harlot,0.5 Stars,2.0 Stars,Normal,40,45,40,45,45,-,45,-,-,-,-,-,-,-,-,87-89,50,0,0
14781,20,08/18/2000,Brad Hart,1.5 Stars,2.0 Stars,Normal,40,50,45,45,45,45,45,-,-,-,-,-,-,-,-,90-92,50,0,0
15040,20,03/25/2001,Aaron Hass,1.0 Stars,2.0 Stars,Normal,45,35,50,50,45,-,50,50,-,-,-,30,-,-,-,91-93,75,0,0
15724,19,06/10/2001,Muaz Hatim,1.5 Stars,2.0 Stars,Normal,45,45,50,55,-,45,-,-,-,-,-,-,-,-,-,91-93,30,0,0
16499,18,08/04/2002,Tye Hauer,1.0 Stars,2.0 Stars,Durable,50,45,45,80,55,-,-,45,-,-,-,-,-,-,-,91-93,55,0,0
17175,16,02/11/2005,Austin Hawkins,0.5 Stars,1.5 Stars,Normal,40,50,35,40,40,45,-,40,40,-,-,-,-,-,-,88-90,80,0,0
16900,17,10/10/2003,Bryan Hawkins,1.0 Stars,2.0 Stars,Normal,40,45,50,-,-,50,-,-,-,50,-,45,-,-,-,89-91,30,0,0
14387,22,02/03/1999,Darren Hawkins,2.0 Stars,2.5 Stars,Fragile,60,45,55,60,65,80,80,75,-,-,-,-,-,-,-,97-99,55,0,0
13142,23,08/21/1997,Appolonius Hayek,1.5 Stars,1.5 Stars,Durable,50,45,30,55,45,-,50,45,-,-,-,-,-,-,-,93-95,40,0,0
14579,20,05/13/2001,Dan Haynes,1.5 Stars,2.5 Stars,Normal,40,60,60,-,45,-,40,-,40,45,-,-,-,-,-,91-93,60,0,0
17396,17,03/10/2004,Hendrich Heilman,1.0 Stars,2.5 Stars,Fragile,45,45,80,-,50,50,45,-,35,50,45,-,-,-,-,88-90,60,0,0
17787,16,07/16/2004,Nicholas Helmer,1.0 Stars,2.0 Stars,Normal,35,50,50,40,40,-,40,-,-,-,-,-,-,-,-,88-90,60,0,0
14989,20,09/02/2000,Graeme Hemingway,0.5 Stars,1.5 Stars,Normal,55,25,20,70,45,55,60,-,50,-,-,-,-,55,-,96-98,40,0,0
16170,18,07/26/2002,Jeff Henry,1.5 Stars,2.0 Stars,Normal,40,50,50,35,45,45,40,45,-,-,-,-,-,-,-,87-89,70,0,0
15278,20,01/10/2001,Roger Heredia,1.0 Stars,2.5 Stars,Normal,45,60,55,50,45,-,45,50,-,-,-,-,-,-,-,91-93,60,0,0
16862,18,12/10/2002,Alex Hernandez,0.5 Stars,1.5 Stars,Normal,40,30,45,40,40,-,-,40,-,-,-,-,-,-,-,87-89,60,0,0
17505,16,08/10/2004,Alexis Hernandez,0.5 Stars,2.0 Stars,Normal,45,40,50,70,50,-,-,45,-,-,-,-,-,-,-,92-94,50,0,0
17056,17,08/20/2003,Andres Hernandez,1.0 Stars,2.0 Stars,Normal,50,45,50,55,-,-,60,-,-,-,-,-,-,-,-,90-92,30,0,0
17273,17,07/14/2003,Bill Hernandez,1.0 Stars,3.0 Stars,Normal,50,50,55,70,55,-,-,-,-,65,-,-,-,-,-,90-92,70,0,0
16592,18,02/12/2003,Carlos Hernandez,0.5 Stars,1.5 Stars,Normal,40,25,45,40,-,-,-,40,-,40,-,-,-,-,-,88-90,55,0,0
16756,18,11/06/2002,Chris Hernandez,0.5 Stars,1.5 Stars,Normal,40,30,40,40,45,-,-,-,-,40,-,-,-,-,-,88-90,65,0,0
15540,19,12/04/2001,Elias Hernandez,1.0 Stars,2.5 Stars,Normal,45,50,55,50,45,50,40,-,-,-,-,-,-,-,-,91-93,55,0,0
15198,20,08/08/2000,Fernando Hernandez,2.0 Stars,2.5 Stars,Normal,45,70,50,45,40,45,-,-,40,-,-,-,-,-,-,88-90,55,0,0
