ID,POS,Name,ORG,Lev,DOB,B,OVR,POT,LEA,LOY,AD,FIN,WE,INT,Type,Prone,Left,HT P,CON P,GAP P,POW P,EYE P,K P,SPE,SR,STE,Sct,SctAcc,Draft,OA Pick
14603,SP,Cecilio Jacquet,-,-,12/11/2000,S,1.0 Stars,2.0 Stars,N,L,L,N,L,N,Unknown,Normal,-,40,40,35,25,30,40,25,25,20,Jun. 24th   2021,V.High,0,0
11897,1B,Christian Jacquot,SMT,AAA,02/24/1996,L,2.0 Stars,2.5 Stars,N,N,N,N,N,N,Normal,Normal,-,55,60,50,40,50,65,50,40,25,Jun. 10th   2021,V.High,0,0
15568,2B,Vivien Jacquot,-,-,12/07/1996,R,1.5 Stars,1.5 Stars,N,N,N,H,L,N,Normal,Normal,-,35,45,40,30,45,55,60,45,35,Mar. 12th   2021,V.High,0,0
15716,RP,Danny Jaime,GAL,AAA,06/27/2002,S,1.0 Stars,2.0 Stars,N,H,L,N,N,N,Unknown,Normal,-,25,25,25,40,30,25,30,20,20,May 31st   2021,High,2021,121
7218,3B,Eddie Jaimes,NKO,MLB,02/05/1984,R,2.5 Stars,2.5 Stars,N,L,L,N,L,N,Normal,Normal,-,45,45,45,55,55,45,50,20,50,Jun. 22nd   2021,V.High,0,0
17460,C,Tony Jaimes,STU,INT,06/09/2004,L,1.0 Stars,2.5 Stars,U,U,U,U,U,U,Unknown,Normal,-,55,45,40,60,55,30,25,25,20,Apr. 5th   2021,Low,0,0
15363,LF,Siraj Jamal al Din,VAN,R,06/10/2001,R,1.5 Stars,2.5 Stars,N,N,N,N,N,N,Normal,Normal,-,55,55,65,50,40,55,70,65,60,Jun. 7th   2021,V.High,0,0
13988,LF,Wafeeq Jameel,-,-,05/16/1998,L,1.5 Stars,2.0 Stars,N,H,N,N,H,H,Normal,Normal,-,45,50,50,30,45,60,45,55,55,Jun. 16th   2021,V.High,0,0
15782,RF,Josh Jamerson,-,-,02/22/2002,R,1.0 Stars,2.0 Stars,N,N,L,N,N,N,Unknown,Normal,-,45,50,35,40,40,60,25,25,20,May 8th   2021,V.High,0,0
14566,SP,Cody James,TOR,R,03/13/2000,L,1.5 Stars,2.0 Stars,N,L,N,N,N,N,Unknown,Normal,-,40,40,30,25,35,40,20,20,20,Jun. 25th   2021,V.High,2019,79
17799,LF,Bo-young Jang,CLE,INT,01/14/2005,R,1.0 Stars,2.0 Stars,N,H,N,N,N,N,Unknown,Durable,-,60,55,45,45,35,55,50,50,50,May 18th   2021,Avg,0,0
13857,1B,Chan-su Jang,ADE,A,02/19/2000,R,1.5 Stars,2.5 Stars,L,N,N,L,N,H,Normal,Durable,-,55,60,45,55,45,65,35,45,50,Jun. 2nd   2021,V.High,2018,62
14357,SP,Seung-hwa Jang,GAL,R,12/28/1999,L,1.0 Stars,2.0 Stars,N,N,H,H,L,N,Normal,Fragile,-,45,45,30,25,35,40,25,30,20,Jun. 2nd   2021,V.High,0,0
17189,3B,Anthon Jansen,CUR,INT,08/20/2003,L,1.0 Stars,2.0 Stars,N,N,L,N,L,L,Unknown,Normal,-,45,50,40,35,45,60,35,35,40,Jan. 30th   2021,Avg,0,0
12570,SS,Jaake Jansen,-,-,09/07/1996,S,1.5 Stars,2.0 Stars,N,H,N,L,H,N,Humble,Normal,-,50,50,40,30,50,55,65,35,30,Jan. 16th   2021,V.High,0,0
12369,C,KENT JANSEN,HAV,AA,04/26/1998,R,1.5 Stars,2.0 Stars,N,N,H,N,H,N,Normal,Normal,-,45,40,45,55,40,35,25,40,40,Jun. 5th   2021,V.High,2016,59
16300,C,Lowik Jansen,-,-,11/20/2003,R,1.0 Stars,5.0 Stars,N,N,H,N,N,N,Unknown,Durable,-,55,50,50,75,80,45,25,20,20,Jun. 16th   2021,High,0,0
11902,SP,Carsten Janssen,CLE,AAA,04/25/1996,R,2.0 Stars,2.0 Stars,N,N,N,H,N,L,Normal,Normal,-,25,30,35,20,35,35,30,25,30,Jun. 25th   2021,V.High,0,0
17346,C,Imbart Janssen,TOK,INT,02/16/2004,L,1.0 Stars,2.5 Stars,N,H,N,H,N,N,Unknown,Normal,-,55,50,55,55,50,45,25,20,20,Jun. 15th   2021,High,0,0
14420,SP,Paolo Janssen,LDN,MLB,06/01/1996,S,2.5 Stars,2.5 Stars,N,N,H,N,N,N,Normal,Normal,-,35,40,30,25,45,40,20,25,20,Jun. 18th   2021,V.High,2019,2
16723,SP,Randy Janssen,-,-,03/08/2003,R,0.5 Stars,1.5 Stars,L,H,N,L,N,N,Unknown,Normal,-,25,25,25,25,35,25,20,20,25,Jul. 23rd   2020,Avg,0,0
17216,SP,Anthony Janvier,HAV,INT,02/01/2004,R,0.5 Stars,2.0 Stars,U,U,U,U,U,U,Unknown,Normal,-,40,35,25,30,45,30,25,20,20,Jan. 30th   2021,Low,0,0
14907,SP,Gabriel Jaramillo,SMT,R,06/07/2000,R,1.5 Stars,2.0 Stars,N,N,H,N,H,L,Sparkplug,Normal,-,45,45,30,25,30,45,20,20,20,Jun. 16th   2021,V.High,0,0
16970,SP,Javier Jaramillo,-,-,02/27/2005,L,1.0 Stars,3.0 Stars,N,L,L,N,L,N,Unknown,Normal,-,35,30,30,30,40,30,25,20,20,Jun. 17th   2021,High,0,0
15701,1B,Erik Jarquin,-,-,03/11/2003,R,1.0 Stars,2.0 Stars,N,N,N,N,N,N,Unknown,Normal,-,50,40,45,55,45,30,30,40,45,Mar. 14th   2021,V.High,0,0
16485,2B,Gabriel Jarvis,DUB,INT,01/29/2003,R,1.0 Stars,1.5 Stars,U,U,U,U,U,U,Unknown,Normal,-,45,45,40,40,45,45,40,45,35,Feb. 11th   2021,Low,0,0
17235,SP,Muneo Jasso,GAL,INT,07/31/2003,S,1.0 Stars,1.5 Stars,N,N,N,L,N,N,Unknown,Normal,-,40,35,25,20,35,30,30,20,20,May 15th   2021,Avg,0,0
13750,RP,Omar Jasso,-,-,09/11/1998,R,1.5 Stars,1.5 Stars,N,N,L,N,L,L,Unmotivated,Normal,-,40,40,30,30,40,40,25,20,20,Feb. 23rd   2021,V.High,0,0
17878,RF,Ayyad Jawhar,DEN,INT,04/05/2005,L,1.0 Stars,1.5 Stars,N,N,L,N,L,N,Unknown,Normal,-,35,40,35,40,50,50,25,25,25,Jun. 18th   2021,Avg,0,0
12031,RP,Damian Jeffreys,-,-,11/18/1995,R,2.0 Stars,2.0 Stars,N,N,N,N,N,N,Normal,Normal,-,20,25,30,25,30,35,20,20,20,Mar. 11th   2021,V.High,0,0
17373,SP,Jai Jeffreys,HAV,INT,03/12/2004,R,0.5 Stars,1.5 Stars,U,U,U,U,U,U,Unknown,Normal,-,30,30,20,20,30,30,30,25,30,Jan. 30th   2021,Low,0,0
17746,2B,Roy Jeffs,-,-,02/10/2005,R,1.0 Stars,2.5 Stars,N,H,N,L,H,H,Unknown,Normal,-,45,50,50,60,45,55,35,25,20,Apr. 2nd   2021,Avg,0,0
11739,C,BRANISLAV JEFTANOVIC,STU,AA,01/19/1997,R,2.0 Stars,2.5 Stars,N,N,L,N,L,L,Unmotivated,Normal,-,75,50,50,60,40,35,45,60,60,Jun. 24th   2021,V.High,2015,81
14426,RP,Gavin Jenkins,HON,A,05/08/1999,L,1.5 Stars,2.0 Stars,N,N,N,N,N,N,Normal,Fragile,-,35,35,30,25,35,40,30,25,20,Jun. 17th   2021,V.High,2018,136
11635,SP,SAMUEL JENKINS,LON,AAA,04/11/1996,R,2.0 Stars,2.5 Stars,N,N,N,N,N,N,Normal,Fragile,-,45,45,35,25,35,45,25,20,20,Jun. 3rd   2021,V.High,2015,181
15135,SP,Robert Jennings,CUR,R,02/13/2001,S,1.5 Stars,2.5 Stars,L,L,N,N,N,N,Normal,Fragile,-,45,45,35,30,40,45,25,20,25,Jun. 19th   2021,V.High,0,0
12452,SP,SCOTT JENSEN,HON,AAA,07/21/1997,L,2.0 Stars,2.0 Stars,H,N,H,H,N,N,Normal,Normal,-,45,45,35,20,35,45,20,30,20,May 23rd   2021,V.High,2016,58
15430,RP,Dong-hwan Jeon,HON,R,05/01/2001,R,1.5 Stars,2.0 Stars,N,N,H,N,H,N,Sparkplug,Normal,-,45,45,30,25,45,45,20,25,20,Jul. 1st   2021,V.High,0,0
9587,RP,TYLER JEX,CUR,AAA,12/09/1991,R,2.0 Stars,2.0 Stars,N,N,N,N,H,N,Normal,Fragile,-,45,40,35,25,25,35,20,20,20,May 20th   2021,V.High,2013,19
15646,SP,Sung-hoon Ji,VAN,R,03/25/2001,L,1.5 Stars,2.0 Stars,N,N,H,N,N,N,Unknown,Normal,-,20,20,20,25,30,20,25,20,20,Jul. 1st   2021,V.High,2020,218
13839,C,Djordje Jigovic,CUR,R,09/24/1999,R,1.0 Stars,2.5 Stars,N,N,H,N,N,N,Unknown,Normal,-,55,50,50,50,45,50,35,30,20,Jul. 3rd   2021,V.High,2021,130
15524,SP,Dositej Jigovic,TOR,R,02/23/2001,R,1.0 Stars,1.5 Stars,N,N,N,N,N,N,Unknown,Normal,-,40,30,25,25,40,20,25,25,20,Jun. 5th   2021,High,0,0
12332,3B,Dragutin Jigovic,LDN,AAA,11/06/1992,R,2.0 Stars,2.0 Stars,H,H,N,N,H,N,Captain,Normal,-,50,50,50,45,45,50,40,35,35,May 22nd   2021,V.High,2015,62
15840,RP,Petar Jigovic,TOR,R,03/31/2002,R,1.0 Stars,2.0 Stars,N,H,N,N,N,N,Unknown,Normal,-,30,25,30,35,30,25,25,20,20,Jun. 28th   2021,V.High,2021,157
16748,SP,Esteban Jimenes,CUR,INT,10/29/2002,R,1.0 Stars,2.5 Stars,N,N,H,N,H,H,Unknown,Fragile,-,30,25,30,30,30,30,25,20,20,Apr. 13th   2021,Avg,0,0
13384,SS,Alex Jimenez,HON,A,04/05/1999,S,1.5 Stars,2.0 Stars,N,N,H,N,N,N,Normal,Normal,-,50,50,40,30,45,55,45,40,40,Mar. 9th   2021,Avg,2018,116
13818,RP,Antonio Jimenez,RME,AA,09/15/1995,R,1.5 Stars,2.0 Stars,N,N,N,H,N,N,Normal,Fragile,-,35,40,30,25,30,40,20,25,20,Jun. 13th   2021,V.High,2017,203
16306,RP,Bobby Jimenez,-,-,11/18/2003,R,1.0 Stars,2.0 Stars,N,N,N,N,N,H,Unknown,Normal,-,30,30,30,30,40,25,25,20,20,Mar. 29th   2021,High,0,0
16934,LF,Danny Jimenez,-,-,07/07/1999,R,1.5 Stars,2.0 Stars,N,N,L,L,N,L,Unknown,Normal,-,50,50,45,40,45,50,35,30,20,May 27th   2021,High,0,0
16847,C,Danny Jimenez,RME,INT,01/19/2003,R,1.0 Stars,3.0 Stars,H,N,N,N,N,N,Unknown,Normal,-,55,55,65,55,50,55,35,40,40,May 20th   2021,High,0,0
13057,C,Edgar Jimenez,HON,AA,08/31/1998,R,1.5 Stars,2.5 Stars,N,H,N,L,H,N,Normal,Normal,-,50,50,45,55,50,50,30,25,20,Jun. 19th   2021,V.High,2017,39
12184,CF,Jerry Jimenez,TOR,AA,11/28/1995,R,1.5 Stars,1.5 Stars,N,L,N,N,L,N,Normal,Normal,-,50,50,45,35,40,50,40,35,30,Apr. 10th   2021,Avg,0,0
17335,LF,Jose Jimenez,SMT,INT,07/16/2004,R,1.0 Stars,2.0 Stars,L,L,N,H,N,N,Unknown,Normal,-,50,50,40,40,40,50,35,30,30,May 19th   2021,Avg,0,0
13460,LF,Manny Jimenez,HON,AA,05/08/1998,R,1.5 Stars,4.0 Stars,N,N,N,N,N,H,Normal,Normal,-,50,60,70,70,70,70,50,65,65,Jun. 21st   2021,V.High,0,0
15823,CL,Ramon Jimenez,LDN,R,12/28/2002,R,1.5 Stars,3.0 Stars,N,H,N,L,N,L,Unknown,Normal,-,25,25,25,25,35,25,30,25,20,Jun. 8th   2021,High,2021,71
16384,SP,Francisco Jiminez,TOR,R,02/01/2002,R,1.5 Stars,2.5 Stars,N,N,N,H,N,N,Unknown,Fragile,-,30,30,25,30,35,25,30,30,20,Jul. 1st   2021,V.High,0,0
16454,SP,Ki-heung Jin,-,-,05/04/2004,R,0.5 Stars,2.0 Stars,L,N,N,H,N,N,Unknown,Normal,-,30,30,30,30,30,30,20,20,20,Mar. 18th   2021,Avg,0,0
13877,RP,Shaun John,AMS,R,08/08/1999,R,1.5 Stars,1.5 Stars,N,N,N,N,N,L,Unknown,Normal,-,30,35,35,30,40,40,35,25,20,Jun. 13th   2021,High,2021,186
13836,RP,Ben Johnson,-,-,05/22/1995,R,1.5 Stars,1.5 Stars,N,N,H,N,N,N,Normal,Durable,-,45,45,30,20,40,40,20,20,20,Feb. 7th   2021,V.High,2017,223
10398,3B,Bill Johnson,TOR,MLB,01/10/1994,R,3.0 Stars,3.0 Stars,N,N,N,N,N,N,Normal,Fragile,-,65,60,55,45,45,55,75,80,55,Jun. 17th   2021,V.High,2012,10
13067,SP,Chris Johnson,HON,MLB,02/13/1998,R,2.0 Stars,2.5 Stars,N,N,H,H,N,H,Normal,Fragile,-,40,40,30,20,35,40,25,20,20,Jun. 14th   2021,V.High,2017,4
10132,SP,Devin Johnson,LON,MLB,11/20/1992,R,2.5 Stars,2.5 Stars,L,L,H,N,L,N,Normal,Iron Man,-,35,35,35,35,20,30,20,30,20,Jun. 8th   2021,V.High,2011,12
12281,RP,GARRUS JOHNSON,HON,AAA,04/19/1996,L,2.0 Stars,2.5 Stars,L,N,N,N,N,N,Normal,Normal,-,35,35,30,25,35,40,25,20,25,Jun. 21st   2021,V.High,2017,78
16311,SP,Ian Johnson,-,-,06/27/2003,L,0.5 Stars,2.0 Stars,N,H,H,N,N,N,Unknown,Normal,-,30,25,25,30,35,25,20,20,20,May 13th   2021,High,0,0
13950,CF,Jason Johnson,GAL,A,09/03/2000,R,1.5 Stars,2.0 Stars,H,N,N,N,N,L,Normal,Normal,-,50,50,45,50,40,50,60,35,25,Jun. 17th   2021,V.High,2018,18
8416,SP,John Johnson,CAL,AAA,07/31/1987,L,2.0 Stars,2.0 Stars,L,N,L,N,L,N,Unmotivated,Normal,-,30,25,40,20,25,25,45,45,40,Jun. 29th   2021,V.High,2005,61
11763,RF,KEVIN JOHNSON,LAP,AA,08/03/1996,L,2.0 Stars,2.0 Stars,L,N,N,N,N,H,Normal,Normal,-,50,50,50,50,45,50,35,25,25,Mar. 13th   2021,Avg,2015,124
11962,SP,Tim Johnson,-,-,03/04/1996,R,1.5 Stars,1.5 Stars,N,N,N,N,N,N,Normal,Normal,-,25,30,35,20,35,35,35,20,20,Feb. 6th   2021,V.High,0,0
14333,RP,Dzevat Jokanovic,STU,A,05/20/1998,L,1.5 Stars,1.5 Stars,H,H,N,N,H,N,Normal,Normal,-,45,45,35,25,45,45,35,30,30,Mar. 15th   2021,Avg,0,0
15204,SP,Niko Jokanovic,-,-,01/12/2001,R,1.0 Stars,2.0 Stars,L,L,N,N,L,N,Normal,Normal,-,40,40,35,30,40,40,60,35,35,Jun. 27th   2021,V.High,0,0
15892,SP,Velimir Jokanovic,SMT,INT,11/23/2001,R,1.0 Stars,1.5 Stars,U,U,U,U,U,U,Unknown,Normal,-,30,25,25,25,30,25,20,20,20,Mar. 28th   2021,Low,0,0
16834,C,John Joly,DUB,INT,09/19/2003,R,1.0 Stars,2.0 Stars,N,N,N,N,N,N,Unknown,Normal,-,50,50,45,45,45,55,30,45,60,Apr. 13th   2021,Avg,0,0
7723,3B,Bryant Jones,-,-,05/26/1987,R,2.5 Stars,2.5 Stars,N,H,H,N,H,N,Normal,Iron Man,-,45,50,50,45,50,55,30,55,50,May 8th   2021,V.High,2005,26
17707,SP,Jaheim Jones,-,-,09/20/2004,R,0.5 Stars,2.0 Stars,N,H,N,L,H,N,Unknown,Normal,-,30,30,30,30,45,30,20,20,20,Mar. 16th   2021,Avg,0,0
15797,RF,Jahiem Jones,-,-,02/11/2002,L,1.0 Stars,2.0 Stars,L,N,N,N,N,N,Unknown,Durable,-,50,55,45,50,40,55,50,50,50,Jun. 19th   2021,V.High,0,0
14560,CF,Jeremy Jones,CAL,A,03/23/2001,L,1.5 Stars,3.0 Stars,N,N,N,N,N,N,Unknown,Normal,-,50,55,50,70,40,55,60,60,65,Jul. 4th   2021,V.High,2019,98
15465,RP,Lee Jones,HON,A,05/07/2000,R,1.5 Stars,2.0 Stars,N,N,N,N,N,N,Normal,Normal,-,25,25,20,25,30,25,35,30,25,Jul. 5th   2021,V.High,0,0
16444,CF,Paul Jones,-,-,02/21/2004,L,1.0 Stars,3.0 Stars,N,N,N,N,N,N,Unknown,Normal,-,60,70,80,45,45,70,60,50,50,Mar. 24th   2021,High,0,0
16350,CF,Robert Jones,NKO,INT,12/19/2002,R,1.0 Stars,1.5 Stars,N,N,L,N,N,H,Unknown,Normal,-,40,50,40,30,45,65,60,40,40,Jun. 3rd   2021,Avg,0,0
12636,SP,Stephen Jones,STU,AA,02/13/1997,S,1.5 Stars,2.0 Stars,U,U,U,U,U,U,Normal,Normal,-,45,45,35,20,30,45,35,25,20,Jul. 8th   2020,Low,0,0
13995,SP,Stewart Jones,STU,A,05/01/1998,R,1.5 Stars,1.5 Stars,N,N,H,N,H,L,Sparkplug,Normal,-,20,25,30,25,30,30,20,25,20,Jun. 4th   2021,V.High,0,0
15685,C,Stu Jones,DUB,R,04/25/2002,R,1.0 Stars,2.5 Stars,N,N,H,N,H,N,Unknown,Normal,-,55,55,55,45,55,60,35,25,25,Mar. 14th   2021,Avg,2021,89
14535,SP,Tony Jones,-,-,05/03/1996,R,1.0 Stars,1.5 Stars,N,N,N,N,N,N,Normal,Normal,-,45,45,35,30,45,45,25,30,30,Mar. 5th   2021,V.High,2018,135
16775,SP,Elroy Jongejan,CAL,INT,05/23/2003,R,0.5 Stars,1.5 Stars,U,U,U,U,U,U,Unknown,Normal,-,25,25,25,30,25,25,20,20,20,Apr. 21st   2021,Low,0,0
11391,LF,Harry Jordan,-,-,10/01/1990,L,2.0 Stars,2.0 Stars,N,H,N,N,N,N,Normal,Durable,-,50,50,45,50,40,50,35,45,40,May 24th   2021,V.High,2012,105
16407,SP,Lee Jordan,DUB,AAA,03/17/1999,R,2.0 Stars,3.5 Stars,L,N,N,N,N,N,Unknown,Durable,-,20,20,25,25,40,20,25,25,20,Jun. 25th   2021,V.High,2021,26
15641,1B,Tracy Jordan,DEN,R,07/01/2002,R,1.5 Stars,4.0 Stars,N,N,H,N,H,N,Unknown,Normal,-,65,55,60,70,75,45,35,35,35,Jun. 24th   2021,V.High,2020,22
17615,SP,Evan Jordison,-,-,11/08/2005,S,0.5 Stars,2.5 Stars,N,H,N,N,H,N,Unknown,Normal,-,30,30,25,25,35,30,20,20,20,May 7th   2021,Avg,0,0
15145,SS,Lyndon Joseph,AMS,R,11/09/2000,R,1.0 Stars,2.0 Stars,N,H,N,L,H,N,Normal,Normal,-,50,55,45,30,45,60,45,45,55,Jul. 1st   2021,High,0,0
15928,SP,Ilija Jovanovic,LON,INT,03/15/2002,L,0.5 Stars,1.5 Stars,U,U,U,U,U,U,Unknown,Normal,-,30,25,25,25,25,25,25,20,20,Feb. 22nd   2021,Low,0,0
14505,SS,Milovan Jovanovic,NKO,R,06/30/2001,L,1.0 Stars,2.0 Stars,N,N,N,H,N,N,Unknown,Normal,-,50,50,45,40,35,45,35,35,40,Jun. 14th   2021,High,2019,194
14749,3B,Sreten Jovanovic,LON,AA,12/21/1999,R,1.5 Stars,2.0 Stars,N,N,N,N,N,H,Normal,Normal,-,50,50,45,40,45,50,40,25,20,Apr. 24th   2021,Avg,0,0
13618,SS,Bosko Jovic,LAP,AA,09/13/1998,R,1.5 Stars,2.5 Stars,N,N,N,N,N,H,Normal,Normal,-,50,55,50,45,35,55,55,55,50,May 30th   2021,V.High,0,0
13457,C,Bosko Jovic,-,-,07/27/1997,R,1.5 Stars,2.0 Stars,N,N,N,N,N,N,Normal,Normal,-,45,45,40,55,35,50,20,20,20,Jun. 28th   2021,V.High,0,0
17312,SS,Bruce Joy,ADE,INT,06/12/2004,L,1.0 Stars,2.0 Stars,N,N,N,L,N,N,Unknown,Durable,-,50,45,45,45,55,45,35,40,35,May 4th   2021,Avg,0,0
17214,2B,Jorge Juarez,CLE,INT,12/30/2003,R,1.0 Stars,3.5 Stars,N,N,N,L,H,N,Unknown,Normal,-,65,45,55,80,65,30,45,40,50,Apr. 29th   2021,Avg,0,0
15171,2B,Jorge Juarez,-,-,05/06/2000,R,1.0 Stars,1.5 Stars,L,N,L,N,L,L,Unmotivated,Normal,-,40,45,40,25,45,50,60,60,60,Jul. 21st   2020,Avg,0,0
12667,SS,Leon Judd,-,-,07/11/1996,R,1.5 Stars,2.0 Stars,N,L,L,N,N,N,Normal,Normal,-,45,50,45,40,45,60,55,55,55,Jul. 1st   2021,V.High,0,0
17769,C,Frank Judson,-,-,10/08/2005,R,1.0 Stars,2.0 Stars,N,N,H,N,N,L,Unknown,Normal,-,45,50,45,40,45,50,30,20,20,May 21st   2021,Avg,0,0
12666,RP,Joe Judson,DEN,AAA,06/28/1997,R,1.5 Stars,2.0 Stars,N,H,H,N,L,N,Normal,Durable,-,45,45,30,30,35,45,30,25,20,Jun. 28th   2021,V.High,0,0
15313,SP,Do-hyun Jung,GAL,R,12/09/2000,R,0.5 Stars,1.5 Stars,N,N,N,N,N,N,Normal,Normal,-,45,45,30,35,50,40,25,25,25,Jun. 21st   2021,V.High,0,0
15742,SP,Dong-joo Jung,GAL,R,11/04/2002,R,1.0 Stars,2.5 Stars,N,H,L,H,L,N,Unknown,Normal,-,25,25,20,25,25,20,35,30,25,Jun. 16th   2021,V.High,2021,141
13009,RP,DONG-SOO JUNG,-,-,01/12/1995,L,1.5 Stars,1.5 Stars,N,H,N,N,H,N,Normal,Normal,-,30,35,30,30,35,40,30,25,20,Jan. 13th   2021,V.High,0,0
13760,LF,Han-min Jung,-,-,07/16/1998,L,1.0 Stars,1.5 Stars,H,N,L,L,H,H,Normal,Normal,-,50,40,25,25,25,30,55,35,35,Feb. 25th   2021,V.High,0,0
9316,RP,Hong-chang Jung,GAL,MLB,01/29/1990,R,2.5 Stars,2.5 Stars,H,N,N,N,N,N,Prankster,Normal,-,35,30,30,25,20,20,20,25,20,Jul. 5th   2021,V.High,0,0
13693,RP,Joon-ho Jung,LAP,AA,02/01/1998,S,2.0 Stars,2.0 Stars,N,N,N,L,H,N,Normal,Normal,-,45,45,35,25,35,45,35,20,20,May 29th   2021,V.High,0,0
13075,C,Jung-kyu Jung,LON,AAA,05/01/1998,L,1.5 Stars,2.0 Stars,U,U,U,U,U,U,Normal,Normal,-,50,50,50,50,40,50,20,25,35,Jul. 23rd   2020,Low,2017,88
14538,C,Kyeong-min Jung,HAV,AAA,10/08/1996,L,1.5 Stars,2.5 Stars,H,N,N,H,N,N,Normal,Normal,-,50,40,45,70,55,30,25,20,20,Jun. 7th   2021,V.High,2018,102
17278,SP,Nam-cheol Jung,DEN,INT,07/25/2003,L,0.5 Stars,1.5 Stars,U,U,U,U,U,U,Unknown,Normal,-,30,25,25,30,35,25,25,25,20,Dec. 25th   2020,Low,0,0
17224,SP,Sun-min Jung,DUB,INT,11/22/2003,R,1.0 Stars,3.0 Stars,N,N,L,N,L,N,Unknown,Normal,-,40,30,20,30,20,25,25,20,25,Apr. 10th   2021,Avg,0,0
17796,CF,Woo-jin Jung,GAL,INT,02/14/2005,R,1.0 Stars,2.0 Stars,N,N,L,L,H,N,Unknown,Normal,-,50,50,40,35,45,55,45,45,55,May 5th   2021,Avg,0,0
17120,C,Grant Justice,-,-,09/26/2004,R,1.0 Stars,2.5 Stars,N,N,N,N,N,L,Unknown,Normal,-,55,50,50,55,50,50,30,30,30,Mar. 21st   2021,Avg,0,0
17171,SP,Khalil Kadar,-,-,04/25/2005,R,0.5 Stars,2.5 Stars,N,N,N,N,N,N,Unknown,Normal,-,25,30,30,30,30,30,20,20,20,Mar. 15th   2021,Avg,0,0
12714,C,Aza Kadeer,GAL,AA,06/09/1997,R,1.5 Stars,2.0 Stars,U,U,U,U,U,U,Normal,Normal,-,40,45,35,50,35,55,30,35,40,Jul. 25th   2020,Low,0,0
12520,SP,Kadeer Kadeer,-,-,06/25/1994,S,1.5 Stars,1.5 Stars,N,H,L,N,L,H,Normal,Normal,-,40,40,35,20,45,35,30,30,20,Mar. 9th   2021,V.High,0,0
16577,SP,Bosko Kadijevic,CLE,INT,02/13/2003,R,0.5 Stars,1.5 Stars,U,U,U,U,U,U,Unknown,Normal,-,35,30,30,25,30,30,25,25,20,Feb. 14th   2021,Low,0,0
17735,SP,Ivico Kadijevic,-,-,12/26/2005,S,1.0 Stars,3.0 Stars,H,N,N,L,N,N,Unknown,Normal,-,45,35,25,25,30,25,30,25,30,Mar. 9th   2021,Avg,0,0
15753,CF,Jovan Kadijevic,-,-,06/03/2001,R,1.0 Stars,2.0 Stars,N,N,N,L,N,N,Unknown,Normal,-,50,50,45,40,35,50,45,45,45,Feb. 4th   2021,High,0,0
16767,SP,Milorad Kadijevic,VAN,INT,01/10/2003,R,0.5 Stars,1.5 Stars,U,U,U,U,U,U,Unknown,Normal,-,45,40,30,30,40,30,25,20,20,Apr. 19th   2021,Low,0,0
15212,SP,Nebosja Kadijevic,TOR,R,10/07/2000,L,0.5 Stars,1.5 Stars,L,N,N,H,L,N,Normal,Fragile,-,40,40,30,25,40,40,30,25,25,Jun. 9th   2021,High,0,0
17864,RP,Kunimitsu Kadowaki,HAV,INT,06/09/2004,R,1.0 Stars,2.0 Stars,N,H,N,L,N,N,Unknown,Fragile,-,35,30,25,30,30,30,20,20,20,Jun. 21st   2021,High,0,0
16972,SP,Shigeyori Kai,-,-,04/26/2004,R,0.5 Stars,2.0 Stars,N,H,N,L,H,N,Unknown,Normal,-,35,30,20,20,30,25,20,25,25,Apr. 19th   2021,High,0,0
17883,SS,Yuuchi Kai,CAL,INT,11/03/2004,R,1.0 Stars,2.0 Stars,N,H,L,N,N,N,Unknown,Normal,-,35,35,45,60,45,35,50,50,45,Jun. 16th   2021,Avg,0,0
13148,SP,Graciano Kains,TOK,AA,07/12/1997,R,1.5 Stars,2.0 Stars,N,N,N,N,N,N,Normal,Normal,-,35,35,35,20,35,40,30,20,20,May 28th   2021,V.High,0,0
16004,SP,Kazuhiko Kaji,CUR,INT,05/01/2002,R,1.0 Stars,2.0 Stars,N,H,H,L,N,L,Unknown,Normal,-,35,30,25,30,30,25,25,20,20,Apr. 19th   2021,Avg,0,0
14735,3B,Tomomi Kajioka,HAV,R,07/16/2000,R,1.5 Stars,2.5 Stars,N,H,N,N,N,N,Normal,Normal,-,50,60,45,50,45,65,30,20,25,May 20th   2021,V.High,0,0
15787,3B,Zeljko Kajosevic,HAV,AA,01/25/1998,L,1.5 Stars,2.5 Stars,N,N,N,N,H,L,Unknown,Normal,-,60,45,70,55,80,30,50,55,60,May 31st   2021,V.High,2021,64
12045,1B,Loys Kaku,CUR,AA,05/26/1996,R,1.5 Stars,2.0 Stars,N,N,N,N,H,N,Normal,Normal,-,65,55,50,40,40,50,40,20,20,Mar. 10th   2021,Avg,0,0
15316,SS,Senichi Kamiya,STU,R,03/13/2001,R,1.5 Stars,2.0 Stars,N,N,L,N,N,H,Normal,Normal,-,55,65,50,20,40,70,55,50,50,Apr. 26th   2021,Avg,0,0
17840,SP,Theo Kamphuis,STU,INT,10/23/2004,R,0.5 Stars,1.5 Stars,L,L,N,H,L,N,Unknown,Normal,-,30,30,30,25,30,30,25,20,20,Jun. 22nd   2021,High,0,0
16541,SP,Ichiji Kanda,-,-,02/09/2004,R,1.0 Stars,3.0 Stars,N,H,L,N,L,L,Unknown,Normal,-,30,30,25,30,30,30,25,20,20,Mar. 12th   2021,Avg,0,0
